view,kind,lag,layer,head,value,count
pre_rope,k,1,4,1,0.5907101050019264,20
pre_rope,k,1,4,2,0.8950134664773941,20
pre_rope,k,1,4,3,0.8914601594209671,20
pre_rope,k,1,5,-1,0.8440983176231385,80
pre_rope,k,1,5,0,0.8964366167783737,20
pre_rope,k,1,5,1,0.8902501314878464,20
pre_rope,k,1,5,2,0.7962026685476303,20
pre_rope,k,1,5,3,0.7935038477182388,20
pre_rope,k,1,6,-1,0.9013870179653167,80
pre_rope,k,1,6,0,0.8540035575628281,20
pre_rope,k,1,6,1,0.9001009225845337,20
pre_rope,k,1,6,2,0.9655638188123703,20
pre_rope,k,1,6,3,0.8858798146247864,20
pre_rope,k,1,7,-1,0.9099634885787964,80
pre_rope,k,1,7,0,0.9039724886417388,20
pre_rope,k,1,7,1,0.8842573016881943,20
pre_rope,k,1,7,2,0.91578189432621,20
pre_rope,k,1,7,3,0.9358422458171844,20
pre_rope,k,1,8,-1,0.8236272484064102,80
pre_rope,k,1,8,0,0.8404524892568588,20
pre_rope,k,1,8,1,0.8852813839912415,20
pre_rope,k,1,8,2,0.8613451659679413,20
pre_rope,k,1,8,3,0.7074299395084381,20
pre_rope,k,1,9,-1,0.8697260946035386,80
pre_rope,k,1,9,0,0.8712120115756988,20
pre_rope,k,1,9,1,0.8581362754106522,20
pre_rope,k,1,9,2,0.885941356420517,20
pre_rope,k,1,9,3,0.8636147290468216,20
pre_rope,k,1,10,-1,0.8791284471750259,80
pre_rope,k,1,10,0,0.897629302740097,20
pre_rope,k,1,10,1,0.8725122004747391,20
pre_rope,k,1,10,2,0.8775774896144867,20
pre_rope,k,1,10,3,0.8687947690486908,20
pre_rope,k,1,11,-1,0.8239878326654434,80
pre_rope,k,1,11,0,0.8374459147453308,20
pre_rope,k,1,11,1,0.7910703241825103,20
pre_rope,k,1,11,2,0.8463019132614136,20
pre_rope,k,1,11,3,0.8211331784725189,20
pre_rope,k,1,12,-1,0.8033110082149506,80
pre_rope,k,1,12,0,0.9126849293708801,20
pre_rope,k,1,12,1,0.727761510014534,20
pre_rope,k,1,12,2,0.8015868216753006,20
pre_rope,k,1,12,3,0.7712107762694359,20
pre_rope,k,1,13,-1,0.9043329745531082,80
pre_rope,k,1,13,0,0.9723098784685135,20
pre_rope,k,1,13,1,0.8605459421873093,20
pre_rope,k,1,13,2,0.9025589734315872,20
pre_rope,k,1,13,3,0.8819170892238617,20
pre_rope,k,1,14,-1,0.7745399504899979,80
pre_rope,k,1,14,0,0.7381368070840836,20
pre_rope,k,1,14,1,0.7718796730041504,20
pre_rope,k,1,14,2,0.7992393225431442,20
pre_rope,k,1,14,3,0.788904020190239,20
pre_rope,k,1,15,-1,0.82567657828331,80
pre_rope,k,1,15,0,0.7765760540962219,20
pre_rope,k,1,15,1,0.8581196546554566,20
pre_rope,k,1,15,2,0.7371143519878387,20
pre_rope,k,1,15,3,0.9308962345123291,20
pre_rope,k,1,16,-1,0.8496870517730712,80
pre_rope,k,1,16,0,0.8480972349643707,20
pre_rope,k,1,16,1,0.841296237707138,20
pre_rope,k,1,16,2,0.804459398984909,20
pre_rope,k,1,16,3,0.9048953413963318,20
pre_rope,k,1,17,-1,0.8139974564313889,80
pre_rope,k,1,17,0,0.8192393571138382,20
pre_rope,k,1,17,1,0.8334407567977905,20
pre_rope,k,1,17,2,0.7882069513201714,20
pre_rope,k,1,17,3,0.8151027262210846,20
pre_rope,k,1,18,-1,0.8676491141319275,80
pre_rope,k,1,18,0,0.8583327084779739,20
pre_rope,k,1,18,1,0.8925271362066269,20
pre_rope,k,1,18,2,0.82271249294281,20
pre_rope,k,1,18,3,0.8970241367816925,20
pre_rope,k,1,19,-1,0.8760104447603225,80
pre_rope,k,1,19,0,0.976919537782669,20
pre_rope,k,1,19,1,0.8642115533351898,20
pre_rope,k,1,19,2,0.8034981191158295,20
pre_rope,k,1,19,3,0.8594125747680664,20
pre_rope,k,1,20,-1,0.8441592574119567,80
pre_rope,k,1,20,0,0.868402636051178,20
pre_rope,k,1,20,1,0.8456589967012406,20
pre_rope,k,1,20,2,0.8416073679924011,20
pre_rope,k,1,20,3,0.8209680557250977,20
pre_rope,k,1,21,-1,0.8801833242177963,80
pre_rope,k,1,21,0,0.8588843643665314,20
pre_rope,k,1,21,1,0.898210534453392,20
pre_rope,k,1,21,2,0.8985207408666611,20
pre_rope,k,1,21,3,0.8651176929473877,20
pre_rope,k,1,22,-1,0.8643885254859924,80
pre_rope,k,1,22,0,0.8097670346498489,20
pre_rope,k,1,22,1,0.877443790435791,20
pre_rope,k,1,22,2,0.8870755881071091,20
pre_rope,k,1,22,3,0.8832676917314529,20
pre_rope,k,1,23,-1,0.8705498307943345,80
pre_rope,k,1,23,0,0.888374388217926,20
pre_rope,k,1,23,1,0.8389263778924942,20
pre_rope,k,1,23,2,0.851579949259758,20
pre_rope,k,1,23,3,0.9033186107873916,20
pre_rope,k,1,24,-1,0.8800847858190537,80
pre_rope,k,1,24,0,0.8697025865316391,20
pre_rope,k,1,24,1,0.8792860567569732,20
pre_rope,k,1,24,2,0.9000429064035416,20
pre_rope,k,1,24,3,0.8713075667619705,20
pre_rope,k,1,25,-1,0.8651123136281967,80
pre_rope,k,1,25,0,0.9080026924610138,20
pre_rope,k,1,25,1,0.8435386151075364,20
pre_rope,k,1,25,2,0.8391624122858048,20
pre_rope,k,1,25,3,0.8697455257177353,20
pre_rope,k,1,26,-1,0.8420972734689712,80
pre_rope,k,1,26,0,0.8702423989772796,20
pre_rope,k,1,26,1,0.8403148025274276,20
pre_rope,k,1,26,2,0.8594133704900742,20
pre_rope,k,1,26,3,0.7984185189008712,20
pre_rope,k,1,27,-1,0.8853145092725754,80
pre_rope,k,1,27,0,0.856203430891037,20
pre_rope,k,1,27,1,0.9999086648225785,20
pre_rope,k,1,27,2,0.8434748440980911,20
pre_rope,k,1,27,3,0.8416711211204528,20
pre_rope,k,2,0,-1,0.9993076125780741,72
pre_rope,k,2,0,0,0.9998325043254428,18
pre_rope,k,2,0,1,0.9990182353390588,18
pre_rope,k,2,0,2,0.9992436634169685,18
pre_rope,k,2,0,3,0.9991360240512424,18
pre_rope,k,2,1,-1,0.9716007875071632,72
pre_rope,k,2,1,0,0.999573763873842,18
pre_rope,k,2,1,1,0.951068553659651,18
pre_rope,k,2,1,2,0.9799972010983361,18
pre_rope,k,2,1,3,0.9557636976242065,18
pre_rope,k,2,2,-1,0.8744123842981126,72
pre_rope,k,2,2,0,0.6872554024060568,18
pre_rope,k,2,2,1,0.9648790293269687,18
pre_rope,k,2,2,2,0.9330057402451833,18
pre_rope,k,2,2,3,0.9125093619028727,18
pre_rope,k,2,3,-1,0.9179004198975034,72
pre_rope,k,2,3,0,0.9914341800742679,18
pre_rope,k,2,3,1,0.7939254939556122,18
pre_rope,k,2,3,2,0.9162092838022444,18
pre_rope,k,2,3,3,0.9700326886441972,18
pre_rope,k,2,4,-1,0.7371755275461409,72
pre_rope,k,2,4,0,0.8111819823582967,18
pre_rope,k,2,4,1,0.4355061882072025,18
pre_rope,k,2,4,2,0.8587241272131602,18
pre_rope,k,2,4,3,0.843289852142334,18
pre_rope,k,2,5,-1,0.7741538650459714,72
pre_rope,k,2,5,0,0.865527931186888,18
pre_rope,k,2,5,1,0.8388951983716753,18
pre_rope,k,2,5,2,0.688132729795244,18
pre_rope,k,2,5,3,0.704059597518709,18
pre_rope,k,2,6,-1,0.8622280756632487,72
pre_rope,k,2,6,0,0.8092301289240519,18
pre_rope,k,2,6,1,0.8485500183370378,18
pre_rope,k,2,6,2,0.9472307331032224,18
pre_rope,k,2,6,3,0.8439014222886827,18
pre_rope,k,2,7,-1,0.8676696783966489,72
pre_rope,k,2,7,0,0.8620078795486026,18
pre_rope,k,2,7,1,0.8315309981505076,18
pre_rope,k,2,7,2,0.8798039986027612,18
pre_rope,k,2,7,3,0.8973357942369249,18
pre_rope,k,2,8,-1,0.7736831406752268,72
pre_rope,k,2,8,0,0.7975339392820994,18
pre_rope,k,2,8,1,0.854199230670929,18
pre_rope,k,2,8,2,0.8350565764639113,18
pre_rope,k,2,8,3,0.6079428493976593,18
pre_rope,k,2,9,-1,0.8338744276099734,72
pre_rope,k,2,9,0,0.8344389299551646,18
pre_rope,k,2,9,1,0.8318067789077759,18
pre_rope,k,2,9,2,0.8476205103927188,18
pre_rope,k,2,9,3,0.8216314514478048,18
pre_rope,k,2,10,-1,0.8545125590430366,72
pre_rope,k,2,10,0,0.8762962321440378,18
pre_rope,k,2,10,1,0.8472787141799927,18
pre_rope,k,2,10,2,0.8526678582032522,18
pre_rope,k,2,10,3,0.8418073919084337,18
pre_rope,k,2,11,-1,0.7864644957913293,72
pre_rope,k,2,11,0,0.8120682305759854,18
pre_rope,k,2,11,1,0.7430554462803735,18
pre_rope,k,2,11,2,0.8074008491304185,18
pre_rope,k,2,11,3,0.7833334141307406,18
pre_rope,k,2,12,-1,0.7722323338190714,72
pre_rope,k,2,12,0,0.9010263118478987,18
pre_rope,k,2,12,1,0.6955663727389442,18
pre_rope,k,2,12,2,0.7637450595696768,18
pre_rope,k,2,12,3,0.7285916341675652,18
pre_rope,k,2,13,-1,0.8856035338507758,72
pre_rope,k,2,13,0,0.9669547180334727,18
pre_rope,k,2,13,1,0.8323428167237176,18
pre_rope,k,2,13,2,0.8835623462994894,18
pre_rope,k,2,13,3,0.8595542940828536,18
pre_rope,k,2,14,-1,0.7180516454908583,72
pre_rope,k,2,14,0,0.6150247736109627,18
pre_rope,k,2,14,1,0.7428353428840637,18
pre_rope,k,2,14,2,0.7565426992045509,18
pre_rope,k,2,14,3,0.757803738117218,18
pre_rope,k,2,15,-1,0.7812885145346323,72
pre_rope,k,2,15,0,0.7340350813335843,18
pre_rope,k,2,15,1,0.827270613776313,18
pre_rope,k,2,15,2,0.6483854121632047,18
pre_rope,k,2,15,3,0.9154629740450118,18
pre_rope,k,2,16,-1,0.807946695221795,72
pre_rope,k,2,16,0,0.8145288593239255,18
pre_rope,k,2,16,1,0.7762034436066946,18
pre_rope,k,2,16,2,0.7647088534302182,18
pre_rope,k,2,16,3,0.8763456112808652,18
pre_rope,k,2,17,-1,0.7624011702007718,72
pre_rope,k,2,17,0,0.7849236693647172,18
pre_rope,k,2,17,1,0.7678571277194552,18
pre_rope,k,2,17,2,0.7379753738641739,18
pre_rope,k,2,17,3,0.7588485313786401,18
pre_rope,k,2,18,-1,0.8370258278316922,72
pre_rope,k,2,18,0,0.829042030705346,18
pre_rope,k,2,18,1,0.8668594492806329,18
pre_rope,k,2,18,2,0.7889336943626404,18
pre_rope,k,2,18,3,0.863268150223626,18
pre_rope,k,2,19,-1,0.8346097701125674,72
pre_rope,k,2,19,0,0.9687785042656792,18
pre_rope,k,2,19,1,0.8187097609043121,18
pre_rope,k,2,19,2,0.7284068796369765,18
pre_rope,k,2,19,3,0.8225439058409797,18
pre_rope,k,2,20,-1,0.7929556402895186,72
pre_rope,k,2,20,0,0.8332500722673204,18
pre_rope,k,2,20,1,0.7908359964688619,18
pre_rope,k,2,20,2,0.790821933084064,18
pre_rope,k,2,20,3,0.7569144997331831,18
pre_rope,k,2,21,-1,0.8343749311235216,72
pre_rope,k,2,21,0,0.8002015252908071,18
pre_rope,k,2,21,1,0.8643555574946933,18
pre_rope,k,2,21,2,0.8525934649838341,18
pre_rope,k,2,21,3,0.8203491999043359,18
pre_rope,k,2,22,-1,0.787096788485845,72
pre_rope,k,2,22,0,0.6954737934801314,18
pre_rope,k,2,22,1,0.8026380505826738,18
pre_rope,k,2,22,2,0.834904541571935,18
pre_rope,k,2,22,3,0.8153707749313779,18
pre_rope,k,2,23,-1,0.7996725075774722,72
pre_rope,k,2,23,0,0.8353675206502279,18
pre_rope,k,2,23,1,0.7361312442355685,18
pre_rope,k,2,23,2,0.7650471578041712,18
pre_rope,k,2,23,3,0.8621441324551901,18
pre_rope,k,2,24,-1,0.8219552636146545,72
pre_rope,k,2,24,0,0.8191114829646217,18
pre_rope,k,2,24,1,0.8231280346711477,18
pre_rope,k,2,24,2,0.8563643793265024,18
pre_rope,k,2,24,3,0.7892171773645613,18
pre_rope,k,2,25,-1,0.7987179458141327,72
pre_rope,k,2,25,0,0.8708726233906217,18
pre_rope,k,2,25,1,0.7609455055660672,18
pre_rope,k,2,25,2,0.7599683205286661,18
pre_rope,k,2,25,3,0.8030853172143301,18
pre_rope,k,2,26,-1,0.7657018701235453,72
pre_rope,k,2,26,0,0.8037850161393484,18
pre_rope,k,2,26,1,0.7763976520962186,18
pre_rope,k,2,26,2,0.7778053200907178,18
pre_rope,k,2,26,3,0.7048194938235812,18
pre_rope,k,2,27,-1,0.8262695802582635,72
pre_rope,k,2,27,0,0.7882178160879347,18
pre_rope,k,2,27,1,0.9998721877733866,18
pre_rope,k,2,27,2,0.7650529146194458,18
pre_rope,k,2,27,3,0.7519354091750251,18
pre_rope,k,4,0,-1,0.9991634062358311,56
pre_rope,k,4,0,0,0.9998267207826886,14
pre_rope,k,4,0,1,0.9989333280495235,14
pre_rope,k,4,0,2,0.9990103372505733,14
pre_rope,k,4,0,3,0.9988832218306405,14
pre_rope,k,4,1,-1,0.9723484430994306,56
pre_rope,k,4,1,0,0.9996047530855451,14
pre_rope,k,4,1,1,0.9537734857627324,14
pre_rope,k,4,1,2,0.9802500052111489,14
pre_rope,k,4,1,3,0.9557655368532453,14
pre_rope,k,4,2,-1,0.8700235102857862,56
pre_rope,k,4,2,0,0.6863028619970594,14
pre_rope,k,4,2,1,0.9648813818182264,14
pre_rope,k,4,2,2,0.9290396996906826,14
pre_rope,k,4,2,3,0.8998701231820243,14
pre_rope,k,4,3,-1,0.919399734054293,56
pre_rope,k,4,3,0,0.9914597528321403,14
pre_rope,k,4,3,1,0.8015610320227486,14
pre_rope,k,4,3,2,0.9183147123881749,14
pre_rope,k,4,3,3,0.9662634474890572,14
pre_rope,k,4,4,-1,0.7096699731690543,56
pre_rope,k,4,4,0,0.8061451997075763,14
pre_rope,k,4,4,1,0.38468651260648457,14
pre_rope,k,4,4,2,0.8426559397152492,14
pre_rope,k,4,4,3,0.805192198072161,14
pre_rope,k,4,5,-1,0.7499826465334211,56
pre_rope,k,4,5,0,0.8601054166044507,14
pre_rope,k,4,5,1,0.8337384292057582,14
pre_rope,k,4,5,2,0.6333947735173362,14
pre_rope,k,4,5,3,0.6726919668061393,14
pre_rope,k,4,6,-1,0.8562602571078709,56
pre_rope,k,4,6,0,0.8003797914300647,14
pre_rope,k,4,6,1,0.8532784283161163,14
pre_rope,k,4,6,2,0.9439126125403813,14
pre_rope,k,4,6,3,0.8274701876299722,14
pre_rope,k,4,7,-1,0.865819011415754,56
pre_rope,k,4,7,0,0.8498914880411965,14
pre_rope,k,4,7,1,0.8323839179107121,14
pre_rope,k,4,7,2,0.8720052455152784,14
pre_rope,k,4,7,3,0.9089954112257276,14
pre_rope,k,4,8,-1,0.7579244375228882,56
pre_rope,k,4,8,0,0.8002965833459582,14
pre_rope,k,4,8,1,0.8293102255889347,14
pre_rope,k,4,8,2,0.8099520376750401,14
pre_rope,k,4,8,3,0.5921389332839421,14
pre_rope,k,4,9,-1,0.8220719226769039,56
pre_rope,k,4,9,0,0.818253789629255,14
pre_rope,k,4,9,1,0.816447947706495,14
pre_rope,k,4,9,2,0.8402716134275708,14
pre_rope,k,4,9,3,0.8133143910339901,14
pre_rope,k,4,10,-1,0.8329646161624363,56
pre_rope,k,4,10,0,0.8659752692495074,14
pre_rope,k,4,10,1,0.8189199055944171,14
pre_rope,k,4,10,2,0.8260992126805442,14
pre_rope,k,4,10,3,0.820864064352853,14
pre_rope,k,4,11,-1,0.7350889146327972,56
pre_rope,k,4,11,0,0.7671374678611755,14
pre_rope,k,4,11,1,0.6767387347561973,14
pre_rope,k,4,11,2,0.762618614094598,14
pre_rope,k,4,11,3,0.7338608503341675,14
pre_rope,k,4,12,-1,0.7138694482190269,56
pre_rope,k,4,12,0,0.8748667751039777,14
pre_rope,k,4,12,1,0.6177335807255336,14
pre_rope,k,4,12,2,0.7076941643442426,14
pre_rope,k,4,12,3,0.6551832769598279,14
pre_rope,k,4,13,-1,0.8601772912911007,56
pre_rope,k,4,13,0,0.9584414490631649,14
pre_rope,k,4,13,1,0.7882927911622184,14
pre_rope,k,4,13,2,0.8629407201494489,14
pre_rope,k,4,13,3,0.8310341962746212,14
pre_rope,k,4,14,-1,0.6540084651538304,56
pre_rope,k,4,14,0,0.530968331864902,14
pre_rope,k,4,14,1,0.663689638887133,14
pre_rope,k,4,14,2,0.7011205341134753,14
pre_rope,k,4,14,3,0.7202553365911756,14
pre_rope,k,4,15,-1,0.7324083021708897,56
pre_rope,k,4,15,0,0.6678753580365863,14
pre_rope,k,4,15,1,0.7810796243803841,14
pre_rope,k,4,15,2,0.5864079892635345,14
pre_rope,k,4,15,3,0.8942702284881047,14
pre_rope,k,4,16,-1,0.7586608060768673,56
pre_rope,k,4,16,0,0.7621083813054221,14
pre_rope,k,4,16,1,0.7316378567899976,14
pre_rope,k,4,16,2,0.692525218640055,14
pre_rope,k,4,16,3,0.8483717654432569,14
pre_rope,k,4,17,-1,0.7048585372311729,56
pre_rope,k,4,17,0,0.7274329236575535,14
pre_rope,k,4,17,1,0.7074929603508541,14
pre_rope,k,4,17,2,0.677485487290791,14
pre_rope,k,4,17,3,0.7070227818829673,14
pre_rope,k,4,18,-1,0.7986537090369633,56
pre_rope,k,4,18,0,0.7818189178194318,14
pre_rope,k,4,18,1,0.8367631775992257,14
pre_rope,k,4,18,2,0.743813020842416,14
pre_rope,k,4,18,3,0.8322196815695081,14
pre_rope,k,4,19,-1,0.7880843792642865,56
pre_rope,k,4,19,0,0.9627698276724134,14
pre_rope,k,4,19,1,0.7768045663833618,14
pre_rope,k,4,19,2,0.6400470691067832,14
pre_rope,k,4,19,3,0.7727160496371133,14
pre_rope,k,4,20,-1,0.7489780059882573,56
pre_rope,k,4,20,0,0.7980532433305468,14
pre_rope,k,4,20,1,0.745233701808112,14
pre_rope,k,4,20,2,0.741284408739635,14
pre_rope,k,4,20,3,0.7113406828471592,14
pre_rope,k,4,21,-1,0.8058015065533775,56
pre_rope,k,4,21,0,0.7718618725027356,14
pre_rope,k,4,21,1,0.841277688741684,14
pre_rope,k,4,21,2,0.8194726194654193,14
pre_rope,k,4,21,3,0.7905939221382141,14
pre_rope,k,4,22,-1,0.7362826466560364,56
pre_rope,k,4,22,0,0.6129743478127888,14
pre_rope,k,4,22,1,0.7555430957249233,14
pre_rope,k,4,22,2,0.8248692112309592,14
pre_rope,k,4,22,3,0.7517439382416862,14
pre_rope,k,4,23,-1,0.7675341239997319,56
pre_rope,k,4,23,0,0.8281751871109009,14
pre_rope,k,4,23,1,0.6910039739949363,14
pre_rope,k,4,23,2,0.7194181765828814,14
pre_rope,k,4,23,3,0.8315391327653613,14
pre_rope,k,4,24,-1,0.7881635853222438,56
pre_rope,k,4,24,0,0.8005671671458653,14
pre_rope,k,4,24,1,0.7850340179034642,14
pre_rope,k,4,24,2,0.8207770245415824,14
pre_rope,k,4,24,3,0.7462761231831142,14
pre_rope,k,4,25,-1,0.759221613407135,56
pre_rope,k,4,25,0,0.8378849881035941,14
pre_rope,k,4,25,1,0.7142383754253387,14
pre_rope,k,4,25,2,0.7174397153513772,14
pre_rope,k,4,25,3,0.7673234343528748,14
pre_rope,k,4,26,-1,0.7141424289771489,56
pre_rope,k,4,26,0,0.7444266591753278,14
pre_rope,k,4,26,1,0.7396958044597081,14
pre_rope,k,4,26,2,0.7257874011993408,14
pre_rope,k,4,26,3,0.6466598106282098,14
pre_rope,k,4,27,-1,0.7913276169981275,56
pre_rope,k,4,27,0,0.7457111818449838,14
pre_rope,k,4,27,1,0.9998626921858106,14
pre_rope,k,4,27,2,0.7120563473020282,14
pre_rope,k,4,27,3,0.7076802445309502,14
pre_rope,k,8,0,-1,0.9988550245761871,24
pre_rope,k,8,0,0,0.999802827835083,6
pre_rope,k,8,0,1,0.9988459448019663,6
pre_rope,k,8,0,2,0.9989753365516663,6
pre_rope,k,8,0,3,0.997795989116033,6
pre_rope,k,8,1,-1,0.9658958514531454,24
pre_rope,k,8,1,0,0.9994425475597382,6
pre_rope,k,8,1,1,0.9456380208333334,6
pre_rope,k,8,1,2,0.9735007286071777,6
pre_rope,k,8,1,3,0.9450021187464396,6
pre_rope,k,8,2,-1,0.864301453034083,24
pre_rope,k,8,2,0,0.6730125745137533,6
pre_rope,k,8,2,1,0.9646234114964803,6
pre_rope,k,8,2,2,0.9204253852367401,6
pre_rope,k,8,2,3,0.8991444408893585,6
pre_rope,k,8,3,-1,0.9096513489882151,24
pre_rope,k,8,3,0,0.9903927942117056,6
pre_rope,k,8,3,1,0.7900893092155457,6
pre_rope,k,8,3,2,0.8986519475777944,6
pre_rope,k,8,3,3,0.9594712952772776,6
pre_rope,k,8,4,-1,0.6639348268508911,24
pre_rope,k,8,4,0,0.7537619173526764,6
pre_rope,k,8,4,1,0.3562585363785426,6
pre_rope,k,8,4,2,0.7952839732170105,6
pre_rope,k,8,4,3,0.7504348953564962,6
pre_rope,k,8,5,-1,0.7007092634836832,24
pre_rope,k,8,5,0,0.8458501398563385,6
pre_rope,k,8,5,1,0.7534896532694498,6
pre_rope,k,8,5,2,0.5956416378418604,6
pre_rope,k,8,5,3,0.6078556279341379,6
pre_rope,k,8,6,-1,0.8247663974761963,24
pre_rope,k,8,6,0,0.767830620209376,6
pre_rope,k,8,6,1,0.8115170896053314,6
pre_rope,k,8,6,2,0.9277989268302917,6
pre_rope,k,8,6,3,0.7919189631938934,6
pre_rope,k,8,7,-1,0.8228572010993958,24
pre_rope,k,8,7,0,0.7925144334634145,6
pre_rope,k,8,7,1,0.7949185272057852,6
pre_rope,k,8,7,2,0.8303404649098715,6
pre_rope,k,8,7,3,0.873655378818512,6
pre_rope,k,8,8,-1,0.7054143746693929,24
pre_rope,k,8,8,0,0.7512964606285095,6
pre_rope,k,8,8,1,0.8015292584896088,6
pre_rope,k,8,8,2,0.7619653642177582,6
pre_rope,k,8,8,3,0.5068664203087488,6
pre_rope,k,8,9,-1,0.7824269632498423,24
pre_rope,k,8,9,0,0.7915360430876414,6
pre_rope,k,8,9,1,0.7805907924969991,6
pre_rope,k,8,9,2,0.7838653127352396,6
pre_rope,k,8,9,3,0.7737156848112742,6
pre_rope,k,8,10,-1,0.8037837743759155,24
pre_rope,k,8,10,0,0.8343274593353271,6
pre_rope,k,8,10,1,0.7743421296278635,6
pre_rope,k,8,10,2,0.8150422076384226,6
pre_rope,k,8,10,3,0.7914233505725861,6
pre_rope,k,8,11,-1,0.7013164063294729,24
pre_rope,k,8,11,0,0.7658932606379191,6
pre_rope,k,8,11,1,0.6074870030085245,6
pre_rope,k,8,11,2,0.7510046561559042,6
pre_rope,k,8,11,3,0.6808806558450063,6
pre_rope,k,8,12,-1,0.7092658976713816,24
pre_rope,k,8,12,0,0.8687288264433543,6
pre_rope,k,8,12,1,0.6307695756355921,6
pre_rope,k,8,12,2,0.7089775303999583,6
pre_rope,k,8,12,3,0.6285875936349233,6
pre_rope,k,8,13,-1,0.8426399827003479,24
pre_rope,k,8,13,0,0.9517998397350311,6
pre_rope,k,8,13,1,0.7654940783977509,6
pre_rope,k,8,13,2,0.8443714181582133,6
pre_rope,k,8,13,3,0.808894673983256,6
pre_rope,k,8,14,-1,0.6076294829448065,24
pre_rope,k,8,14,0,0.4738526940345764,6
pre_rope,k,8,14,1,0.630352665980657,6
pre_rope,k,8,14,2,0.6776081820329031,6
pre_rope,k,8,14,3,0.6487043599287668,6
pre_rope,k,8,15,-1,0.6964808603127798,24
pre_rope,k,8,15,0,0.6033459504445394,6
pre_rope,k,8,15,1,0.7600831091403961,6
pre_rope,k,8,15,2,0.5359419882297516,6
pre_rope,k,8,15,3,0.8865523537000021,6
pre_rope,k,8,16,-1,0.7263715167840322,24
pre_rope,k,8,16,0,0.7416016360123953,6
pre_rope,k,8,16,1,0.6675776342550913,6
pre_rope,k,8,16,2,0.6777095993359884,6
pre_rope,k,8,16,3,0.8185972472031912,6
pre_rope,k,8,17,-1,0.6812848746776581,24
pre_rope,k,8,17,0,0.7222549617290497,6
pre_rope,k,8,17,1,0.6648660451173782,6
pre_rope,k,8,17,2,0.6394159297148386,6
pre_rope,k,8,17,3,0.6986025969187418,6
pre_rope,k,8,18,-1,0.7836098670959473,24
pre_rope,k,8,18,0,0.7627683579921722,6
pre_rope,k,8,18,1,0.829413652420044,6
pre_rope,k,8,18,2,0.7146981656551361,6
pre_rope,k,8,18,3,0.8275592923164368,6
pre_rope,k,8,19,-1,0.7768213848272959,24
pre_rope,k,8,19,0,0.9544468621412913,6
pre_rope,k,8,19,1,0.7611022094885508,6
pre_rope,k,8,19,2,0.6410976946353912,6
pre_rope,k,8,19,3,0.7506387631098429,6
pre_rope,k,8,20,-1,0.7211406131585439,24
pre_rope,k,8,20,0,0.7853044966856638,6
pre_rope,k,8,20,1,0.6933321356773376,6
pre_rope,k,8,20,2,0.7123699684937795,6
pre_rope,k,8,20,3,0.693555881579717,6
pre_rope,k,8,21,-1,0.7819118996461233,24
pre_rope,k,8,21,0,0.7206055819988251,6
pre_rope,k,8,21,1,0.8232161899407705,6
pre_rope,k,8,21,2,0.8174243668715159,6
pre_rope,k,8,21,3,0.7664014299710592,6
pre_rope,k,8,22,-1,0.67872753739357,24
pre_rope,k,8,22,0,0.563625638683637,6
pre_rope,k,8,22,1,0.6869539022445679,6
pre_rope,k,8,22,2,0.7646928230921427,6
pre_rope,k,8,22,3,0.6996378302574158,6
pre_rope,k,8,23,-1,0.7219101786613464,24
pre_rope,k,8,23,0,0.7635674178600311,6
pre_rope,k,8,23,1,0.6413847853740057,6
pre_rope,k,8,23,2,0.6519439816474915,6
pre_rope,k,8,23,3,0.8307445347309113,6
pre_rope,k,8,24,-1,0.768420398235321,24
pre_rope,k,8,24,0,0.8099063138167063,6
pre_rope,k,8,24,1,0.7685007353623708,6
pre_rope,k,8,24,2,0.8054401874542236,6
pre_rope,k,8,24,3,0.6898344109455744,6
pre_rope,k,8,25,-1,0.755628744761149,24
pre_rope,k,8,25,0,0.8421027362346649,6
pre_rope,k,8,25,1,0.6760404507319132,6
pre_rope,k,8,25,2,0.7388677895069122,6
pre_rope,k,8,25,3,0.765504002571106,6
pre_rope,k,8,26,-1,0.7113778392473856,24
pre_rope,k,8,26,0,0.7502124110857645,6
pre_rope,k,8,26,1,0.7377783457438151,6
pre_rope,k,8,26,2,0.7042127648989359,6
pre_rope,k,8,26,3,0.6533078948656718,6
pre_rope,k,8,27,-1,0.7815593977769216,24
pre_rope,k,8,27,0,0.7418486177921295,6
pre_rope,k,8,27,1,0.9998665253321329,6
pre_rope,k,8,27,2,0.6962458739678065,6
pre_rope,k,8,27,3,0.6882765740156174,6
pre_rope,q,1,0,-1,0.8860943973064422,560
pre_rope,q,1,0,0,0.7603856712579727,20
pre_rope,q,1,0,1,0.8835536956787109,20
pre_rope,q,1,0,2,0.7933066189289093,20
pre_rope,q,1,0,3,0.7148687452077865,20
pre_rope,q,1,0,4,0.8016029223799706,20
pre_rope,q,1,0,5,0.9062597811222076,20
pre_rope,q,1,0,6,0.948621878027916,20
pre_rope,q,1,0,7,0.8617954790592194,20
pre_rope,q,1,0,8,0.8700223207473755,20
pre_rope,q,1,0,9,0.8706738173961639,20
pre_rope,q,1,0,10,0.8810638837516308,20
pre_rope,q,1,0,11,0.8715592443943023,20
pre_rope,q,1,0,12,0.8649355858564377,20
pre_rope,q,1,0,13,0.8314459204673768,20
pre_rope,q,1,0,14,0.956205102801323,20
pre_rope,q,1,0,15,0.9957119315862656,20
pre_rope,q,1,0,16,0.9212029695510864,20
pre_rope,q,1,0,17,0.8618801593780517,20
